Date,sender,tot_transactions,out_degree,in_degree,total_amount,max_amount,min_amount
2019-8,io17zjv5f97j0d9fp6svqnvf2nf3k4a5pjay9kzp9,24,9,7,150049100000000000000000,107757000000000000000000,10000000000000000
2019-8,io1mrm4gchhdwtp4ulyd8yqus9s6tgn5nygtswjxx,48,12,2,232278223056698484373200,130020000000000000000000,10000000000000000
2019-8,io1cvcvyuu3w47ssa4fw2gs7g73zux7llnd83uget,34,12,7,2426629965363000000000000,1116602388694000000000000,0
2019-8,io17clveyf3mqarck76semnqc7hfh54w730qg9tq6,22,12,3,21110000000000000000,11000000000000000000,10000000000000000
2019-8,io1cuua32hupytntjvedh9egqprav349rldgjk2uq,34,5,2,1126696032399000000000000,370020000000000000000000,0
2019-8,io16zfyfsg4x900rwctgm6dfq2ts2fyr037r6v6mv,62,5,0,7719996000000000000,2000000000000000000,0
2019-8,io0000000000000000000000rewardingprotocol,475,46,515,17966657953035787094509051,810000000000000000000000,0
2019-8,io1rfxydn2ruavc8ksef67gngwtlyjffzq2utvfu7,116,6,3,1719028832000000000000,100000000000000000000,0
2019-8,io1xdva8lfqh08h2vwe44q0r5x7t0e84jnsef8m7e,47,6,1,77111450000000000000,50000000000000000000,0
2019-8,io1m8acshww4urmwe6tq7gdq3k8s50hl9amg7rkhh,10,6,1,5050000000000000000,1000000000000000000,10000000000000000
2019-8,io1y3lhu7mmzgl3ullyjrz5f69rkkew4wqu58m9n0,65,12,1,2753094637000000000000,500000000000000000000,0
2019-8,io1yn6q5zs7942vfwjd6dmtexjysdfpcj2n27ljar,90,5,2,406083361843000000000000,122020000000000000000000,10000000000000000
2019-8,io1zqhjl3fr59ejf867fd3detmwhq56tllqzmwcp5,452,130,1,22364192000000000000,656872000000000000,0
2019-8,io1g20juhh824jpwc2dmssc0fetfqd6zh069cnxwf,74,6,1,9638366000000000000,4000000000000000000,0
2019-8,io10qth56tn9w53x7vdkkuvl88h65qjsl7vfcjssn,24,9,1,1024838050605000000000,1010522676605000000000,0
2019-8,io1a90hauu0fcv9lwrrrpc9pwnjwmme4v8trgcgvp,10,6,1,55050000000000000000,20000000000000000000,10000000000000000
2019-8,io1xj6zmvpvlzg5uzdvf4qseq3fd33n9fkxk3umyv,14,8,1,9070000000000000000,3000000000000000000,10000000000000000
2019-8,io1t40j9f5amqfl0kddpht8h9ru9q4za3tk37988l,74,10,0,17830353000000000000,2000000000000000000,0
2019-8,io1jtvpug2kh44mw98ly0g2xhpsl2vdaefeqk2huh,23,5,2,1266090324000000000000,647570000000000000000,0
2019-8,io1wufr9v6g9zq9244lhw4a3k77l7kj60jj32twh0,58,9,0,1444740713000000000000,1000000000000000000000,0
2019-8,io127wu9w6ct2z8mvnn4w2eajq89gzxk0l6kdcz6h,80,31,3,21100400000000000000000,20500000000000000000000,10000000000000000
2019-9,io1w7enh0vv87uw9rt732z089nq6652dradk30vlu,1042,86,4,531711209626913810403498,227000000000000000000000,1
2019-9,io1rpavnz36r7wp9zs4m33qrmmwkqhtpzv03hyr9t,493,7,3,496823383707410000000000,82000000000000000000000,0
2019-9,io1jfvca9kkp5n8p0h5fj7alkx0yvp32dr6y23zzp,121,5,8,161937823113000000000000,70000000000000000000000,0
2019-9,io1v4yx3klxk9wp2cecv09sdtdntvhd0pm9e9gn40,8,5,2,21116725000000000000,10000000000000000000,0
2019-9,io1jhk5vj2jvpmavyqqeccvnu7xmpdv3skxel84mh,2482,20,1,49179704921000000000000,49000000000000000000000,0
2019-9,io167725syqfwrndpgfmwd784jk7cy6jlld0mxa80,12,5,3,470000254755000000000000,140000000000000000000000,0
2019-9,io1mxjnlz9wn049f3ma2y9vyfvztftkgdrq7skdpk,16,5,2,100568290000000000000,50000000000000000000,0
2019-9,io10mk2dqu0e86x7urmadc34v7m3alqqy5l5t822r,82,17,3,843077680000000000000,100000000000000000000,0
2019-9,io107ksmju75h72hhpxcjvdt72pv8j54r2yg26pwl,20,6,0,121259420000000000000,100000000000000000000,0
2019-9,io1rel7majk9pd6msnmdwtjyzp6rh84lev2z4phu0,68,5,1,5249587000000000000,2000000000000000000,0
2019-9,io1qkcegld758f764pkezrjvrlplrs8z43fchvucg,88,6,2,27214980000000000000,10000000000000000000,0
2019-9,io1k8afann2ffkxwjamd3msym57agd3f6urs0entp,102,26,1,221601005120000000000000,20000000000000000000000,0
2019-9,io1dvfjg5xxnzpydnmq2q0n0n0ham2arytkkvrr2h,100,6,3,11600359530210010000001,6999000000000000000000,0
2019-9,io1lvemm43lz6np0hzcqlpk0kpxxww623z5hs4mwu,8340,352,3,1731430346951214018568218,10686040563218502944694,1629279473184150
2019-9,io1lev87s78sj9slckw5mm4cg83zmyyewfnenl92p,68,9,2,1040819171000000000000,1000000000000000000000,0
2019-9,io16zfyfsg4x900rwctgm6dfq2ts2fyr037r6v6mv,68,12,0,15548568000000000000,2000000000000000000,0
2019-9,io1zl4a5u56c5s3ez2vy6ugq5vn4fafg936vhxkgy,191,32,2,150002829648000000000000,15000000000000000000000,0
2019-9,io14evrny8y6k8cp5xzahw6k2qegdz7c4njrkpfu0,96,5,1,648563761750083441,11239875245967159,1072892476148589
2019-9,io1g20juhh824jpwc2dmssc0fetfqd6zh069cnxwf,55,7,1,5897336000000000000,2000000000000000000,0
2019-9,io0000000000000000000000rewardingprotocol,342,41,506,18278115832810685129214050,1184900464340053051453696,0
2019-9,io17dlnnt4greelt2cw7g9wnsqkpyhv9ehv2pmd5d,98,5,1,157725852232000000000000,31000000000000000000000,0
2019-9,io1emwsh0dzg2fd0ngwz9q7y532r5ujhy9t3tdjwa,27,5,3,27847885504000000000000,27800000000000000000000,0
2019-9,io10xuksnpy78cls7r6ex92a0phq4kty3vs88fh9t,53,6,1,14737329000000000000,10000000000000000000,0
2019-9,io1zq685g0g3y26mgk46t002ef99jp595pd6gv4y0,93,14,2,311409313000000000000,100000000000000000000,0
2019-9,io165x6x8qpxuukhs7u3wmsxqk8ztuem9p90vye90,120,8,1,65557850000000000000,30000000000000000000,0
2019-9,io10qth56tn9w53x7vdkkuvl88h65qjsl7vfcjssn,64,6,0,3675904000000000000,3157777000000000000,0
2019-9,io19msajm9hv4u793jvnwcy23plkwzffywjh257sz,28,5,3,4132324000000000000,1000000000000000000,0
2019-9,io1knfzqrzwlx9cx6t2trgcppn767vptlce0m2kje,30,5,1,513661045941000000000000,78020000000000000000000,10000000000000000
2019-9,io1v8aj79xc7zdn46rptrqe63g79tgq57s8em2yk5,118,33,0,1907544300213000000000000,249515655953000000000000,10000000000000000
2019-9,io1m43cvg76nmxvv7s8muyckfzxe7emdaxp3xu84j,116,8,2,3405825594000000000000,2000000000000000000000,0
2019-9,io1xdva8lfqh08h2vwe44q0r5x7t0e84jnsef8m7e,35,5,0,118880006000000000000,100000000000000000000,0
2019-9,io1vevarh5srl34q20lvuwp56vrtw5dfruuu20j8h,54,9,3,25746400000000000000,10000000000000000000,0
2019-9,io19s6f55ux5kuamsyfm7gn93y55tt5yn3c8tm6kj,1372,6,1,20742431009000000000000,8000000000000000000000,0
2019-9,io1yftf6xuar26lsaher0qa73d0zc3csm884hjwvh,28,6,1,457621181287327990518340,114000000000000000000000,0
2019-9,io1gtquhxcjpcgp3nchx4xxpydalftjsgk5l2xdag,66,13,1,152044750000000000000,20000000000000000000,0
2019-9,io12yyp3yzg4wzej2zteyw5csgsl0nxa3wh237vs5,49,5,1,3204352000000000000,1000000000000000000,0
2019-9,io1luqr7rt4r5a8z9e0wglmh3xjvtw50t0swdrth3,50,12,3,326520907524000000000000,160000000000000000000000,0
2019-9,io1wufr9v6g9zq9244lhw4a3k77l7kj60jj32twh0,32,5,1,2036682000000000000,288053000000000000,0
2019-9,io15ed8a4lyqgglm7z9wdq40kjksc0j5z0erw5v3x,75,5,1,32022129278000000000000,10000000000000000000000,0
2019-9,io1cvcvyuu3w47ssa4fw2gs7g73zux7llnd83uget,38,8,9,835693586931990000000000,210335066535990000000000,10000000000000000
2020-1,io0000000000000000000000rewardingprotocol,303,31,509,17375788507146985559362300,2243314041461420491854303,0
2020-1,io1q3pekpvmy4l3e9uyns0z4n042tfhjvp95ne4dy,102,37,1,3413031237362050000000000,310879770000000000000000,10000000000000000
2020-1,io164ln7uwhgcwjun3muwpm7q63657gcseuu3y0uq,272,8,1,105791626668000000000000,50000000000000000000000,0
2020-1,io1lr586qumwzs65eaxuuw5tqh640yrkm68t8dyrz,8,5,0,1400076570000000000000,1000000000000000000000,0
2020-1,io1xdva8lfqh08h2vwe44q0r5x7t0e84jnsef8m7e,72,16,1,174626535572000000000000,78125000000000000000000,0
2020-1,io129wzcdwrajpvxzhlchkqdk56xrhspp6pdu43qx,288,82,29,80432727961000000000000000,57000157900000000000000000,10000000000000000
2020-1,io1cvcvyuu3w47ssa4fw2gs7g73zux7llnd83uget,38,10,7,692115498960000000000000,166086382900000000000000,10000000000000000
2020-1,io134s63zcq7kyux2a6tw306n0aqyx4c54ajuw4z5,24,6,4,321659287000000000000,100000000000000000000,0
2020-1,io1w7enh0vv87uw9rt732z089nq6652dradk30vlu,2154,72,2,234964694927311119000651,6182273944174288677202,10000000000000000
2020-1,io19mupp77kxtp9muzj039t8rd9hvj39ugzh4u38p,18,5,2,449363205000000000000,100000000000000000000,0
2020-1,io1uqhmnttmv0pg8prugxxn7d8ex9angrvfjfthxa,62,19,0,1513148143310000000000000000,1312632752000000000000000000,10000000000000000
2020-1,io1u7krpate4xwwdwfj54q9m383a62jryxngpmek7,20,6,0,70244420000000000000,20000000000000000000,0
2020-1,io1lvemm43lz6np0hzcqlpk0kpxxww623z5hs4mwu,20520,535,1,4634019019282180676139451,11869334904361196710663,2312063346125158
2020-1,io1r64praxv62phawlqszxqwev0xww2euk0r3tfa0,62,5,1,1000482396000000000000,300000000000000000000,0
2020-1,io1v8aj79xc7zdn46rptrqe63g79tgq57s8em2yk5,198,57,1,3028882456688000000000000,500000000000000000000000,10000000000000000
2020-1,io1jfvca9kkp5n8p0h5fj7alkx0yvp32dr6y23zzp,126,5,3,40933938507000000000000,2000000000000000000000,0
2020-1,io1p5rs093e2te0hfva6phjksj6eeqtfyh78wmd5f,14,7,2,1138237096252000000000000,499980000000000000000000,10000000000000000
2020-1,io1ssesedljc75ggek8m384tztnhqdsqse037hw4x,98,5,3,607023194927000000000000,500000000000000000000000,0
2020-1,io1q77yjjytau2t0yrs656djzu6xe63umuj9afq6j,161,5,5,57244505214958000000000000,56960000000000000000000000,0
2020-1,io19s6f55ux5kuamsyfm7gn93y55tt5yn3c8tm6kj,1900,7,3,76808199884000000000000,45000000000000000000000,0
2020-1,io1rpavnz36r7wp9zs4m33qrmmwkqhtpzv03hyr9t,102,17,3,707824384576911138773936,120000000000000000000000,0
2020-1,io1j9q5r9frrvxlzr4nspag726j6mwla59rkcvdwf,810,195,2,22053622285000000000000,199000000000000000000,0
2020-1,io1lqdgkgjzw2syl7a5w6a0zk6mg04ftdl0cxky0w,19,5,4,174681103194000000000000,71535000000000000000000,10000000000000000
2020-1,io1fkkyncjlx0fwmkszcealkrx6468eugk73cqjsa,20,5,1,1290698686000000000000,590000000000000000000,0
2020-10,io1tgn776naptvgu55dnxyujd3jd8qqqqfpyvjsrj,14,6,1,103251975000000000000,100000000000000000000,0
2020-10,io15l54snnlgmq2lzgxhrpecx0zxe3yrs5x2hxfr9,98,5,4,27198010083968000000000000,5000000000000000000000000,0
2020-10,io1mjxx7w3eyxx39hdll2qpv383el5dpnwwhs3cfk,24,5,2,30271578106000000000000,23975000000000000000000,0
2020-10,io1244vtlht2f6jg5pvm8utk8t860r5nw7m7aguh0,1626,28,65,1636420938434901881631213,47814029736520269122368,0
2020-10,io10q6h22waxyq3s22ym83susu8la0zllcg8u9glr,80,23,1,485728291000000000000,300000000000000000000,0
2020-10,io1zh88jlem8vvzp9z6t73rs4qd72jnzpm8pv8ndu,90,16,1,2355344480000000000000000,630592670000000000000000,10000000000000000
2020-10,io1utg2u76q2suas6pp286pct082cehnrnu026vma,74,5,2,64725240663000000000000,17620000000000000000000,0
2020-10,io1dvfjg5xxnzpydnmq2q0n0n0ham2arytkkvrr2h,33,6,2,513234350000000000000,500000000000000000000,0
2020-10,io1pvfjp047z5pqncn6t3mckg8m9f3jnaqkuzygyr,25,5,2,1277642568000000000000,1277000000000000000000,0
2020-10,io1ce03ykc5s5hzuy6c90pev927ayxz9q4swdfah5,71,5,3,80412336539000000000000,80400300000000000000000,0
2020-10,io10ppkl46mvgtf2ljtjf7k2d0r65dmxjyx7mg4hw,27,5,2,95947120000000000000,41000000000000000000,0
2020-10,io1kd08ercrj4f9p3l570xyt88spazg7e6mn8salk,122,6,1,29371475370000000000000,10000000000000000000000,0
2020-10,io1mg3zu6wyjqu4g2t8f0llcwhcdtn8d63s9jx9qg,45,15,1,13157934000000000000,1000000000000000000,0
2020-10,io1tqkxt7gll6pafv2nnq0d9vgvr0vgckmmxg3fcj,82,6,4,8529201228000000000000,4027000000000000000000,0
2020-10,io1w6l46j30y9l2y2409td4llkesuvrctwy2cd3qs,76,5,3,283001831966000000000000,281100000000000000000000,0
2020-10,io15r7xjxtnmn6unvjz56ht9g2e8p9u00akz66ghe,86,7,2,2048484013000000000000,885840000000000000000,0
2020-10,io19xhm9gykj6d7wnavx4lyxdzxnrezltm5ufpk9v,81,5,3,19482086868000000000000,9025000000000000000000,0
2020-10,io1xde48rrrhpspa9twdafccp0narr2tvrzula8ah,118,10,4,201129855092000000000000,200000000000000000000000,0
2020-10,io1mkjdz8zpy3fd9sq4p2ru2xgz2h6v0878pa39x4,143,7,2,1003213151662000000000000,300000000000000000000000,0
2020-10,io1j242v8yu0jqfnl2s9vpqk9wpupuu3sawzxjdfh,185,10,6,298828897301000000000000,40000000000000000000000,0
2020-10,io152euaw4ums625ywtj3fduvekwhydz3v4he5e0p,101,7,2,2737116986000000000000,1331000000000000000000,0
2020-10,io143er3as3pxzdrndupyhu0dnfjz9r9st5z4llnk,112,7,3,2373028448074015505000,1200000000000000000000,0
2020-10,io13z29ktuaymuyv2fx2xp8kf9gq452qmvtj4yta7,73,7,4,24201978386000000000000,15100000000000000000000,0
2020-10,io1s548xdeyt5zhuc7hc5r4ydvv0ddq7jk56lvtgw,116,20,4,2041659424989000000000000,1785714000000000000000000,0
2020-10,io1xce2heg058cwjkw4fu3v69t6yxxdmxqy7jfpdn,46,15,1,12993902400000000000,1000000000000000000,0
2020-10,io10yjmxmr4dfajlyh6jdfze0y670xn5hwft9ewve,86,10,2,49721724776000000000000,45983000000000000000000,0
2020-10,io1zuu6ef5rcwgp563ldkzvxvdpsegs4apqunvze5,162,6,2,785404939908064112000,68000000000000000000,0
2020-10,io1znxqfwk8sz88zwjdgdraf2t2pkp73pts07vh3s,46,16,1,113085759000000000000,100000000000000000000,0
2020-10,io1ynnldlv2vexq0fd3dwkytmu6z6z3zpnh6cnhkf,42,18,1,70565935450000000000000000,18750000000000000000000000,10000000000000000
2020-10,io1ec3w5pddpjdvg55znrd08syzqc2djtr527uq07,43,15,1,13109176000000000000,1000000000000000000,0
2020-10,io1djr88q2q4hmzn00sfk2ayng93hlep4665aw8wc,132,6,3,108219624709000000000000,100349000000000000000000,0
2020-10,io1qdv39gmww4njqhfrtqlcl0mkwzhnls0ft8w6dh,53,6,2,300529989011085546102000,100000000000000000000000,0
2020-10,io164ln7uwhgcwjun3muwpm7q63657gcseuu3y0uq,58,6,2,26031388205000000000000,11100000000000000000000,0
2020-10,io12xmf6rn7y22zw4rrhdg0jchkyzl5c4z70c5vcn,14,6,1,103302327000000000000,100000000000000000000,0
2020-10,io1yjwurpuqgwt6muhvh2q33l45v5qu5sy6yuehf6,62,6,1,1956743216000000000000,1450000000000000000000,0
2020-10,io19xqqc3ny7xq6y2du0grstm29edyksq35nm5m55,16,5,1,3012561591000000000000,3000000000000000000000,0
2020-10,io1wvtme8y824wgpshz6gejgsnyy9pm5vfnhjla4x,53,15,1,13426673000000000000,1000000000000000000,0
2020-10,io19u27d4fhaefve5tsjr5sqg2430ryeq0pr05ae6,136,11,2,30192805310459330380000,19836000000000000000000,0
2020-10,io1wez3x4pm6yka8nxv6w3kqdvf760zrrh3hkv305,157,10,2,110840921391000000000000,57527900000000000000000,0
2020-10,io1f727mv23v7fr0fm50vr5thd2dzx8pqt9mv2ntp,171,9,4,81621293003000000000000,13502900000000000000000,0
2020-10,io1zn2ar6yypfvd74swgmn3dr20tz59re2v0j3zde,89,6,1,485221465460660569800,380000000000000000000,0
2020-10,io1gxx7vqplph6qcpkh630tlxkhdhczd4e58z00ys,395,14,7,73510525989000000000000,8760520000000000000000,0
2020-10,io16x8mp2utfekuf2mq5fuhqylvlkcfhe9g7euazf,218,10,4,8341476319000000000000,4000000000000000000000,0
2020-10,io1g5fysg5hztt0ypllj3nd35ar8j6e6ypu520pkf,55,7,3,31091434498000000000000,16000000000000000000000,0
2020-10,io1f52veww8e2ad3tktm79fpfmhu52w6d5sp372du,22,7,0,4883632867783460000000000,1499890000000000000000000,10000000000000000
2020-10,io1yftf6xuar26lsaher0qa73d0zc3csm884hjwvh,72,6,4,88718996190315402677000,52265189960315402677000,0
2020-10,io1lz0sc3y6sntdac0rd43vfujxqyj6a3x4wwkp6f,69,7,3,100675713000000000000,50000000000000000000,0
2020-10,io19rphuhfrtt8gn7nre5p5mr68ugad625zcy0ywm,101,9,2,704141093352840000000,138505000000000000000,0
2020-10,io183rx7nhwlsyepkpestrqjpkh4hwupchjsrgmxu,109,8,2,5677579452000000000000,4000000000000000000000,0
2020-10,io166z7zqnfq6hxat5ff7c58l0xytgercnnqdzly7,66,6,2,55046990754802368000,14400000000000000000,0
2020-10,io19xgfdze0vra4z9j5fpg0clrnqcu267p8syyldm,71,8,2,413051821507000000000000,344563000000000000000000,0
2020-10,io1e2rv0lchfrzwxwxtkt2qehphv2d7vqy776xm0t,14,6,1,103263262000000000000,100000000000000000000,0
2020-10,io1sq6nl34rq50munw6qpzaat8ps8c232ymntpulm,64,7,1,215658884164000000000000,75000000000000000000000,0
2020-10,io1t7vna0mf4kwl8v40tyk8p0w4sjcy5t9pywj2tu,39,6,3,7646909429000000000000,3396000000000000000000,0
2020-10,io1gdqnpeed5u2uezmnay6y30nje6xal8q9suw4lq,191,8,3,34042384227000000000000,22000000000000000000000,0
2020-10,io1h0tc8xcyv4zu2xartet4w2n9k8kfmlgjz08ad3,41,15,1,12920383000000000000,1000000000000000000,0
2020-10,io1tmx93t5nt6e72ul6pmfx5hh2rn8qcdudhtvsvh,20,5,2,1693948262121025892000,680000000000000000000,0
2020-10,io1sk9qnlsz0srvkxa763vv5l9u03gt4hf5ykccl5,38,5,3,8132215601993252544000,4118860565585664000000,0
2020-10,io1j6f4ap0q9agn07f2znqhf8lh33yy9tkrgdj4q7,14,7,1,3166070000000000000000,1266000000000000000000,10000000000000000
2020-10,io1jxpndjlrjempywaw4485dvyvd8kx5xr275s9ux,43,5,2,58133507199711706000,50933943199711706000,0
2020-10,io1yfymptak4uxzmg5ag6nyw9zwum5ffacqflntjr,79,6,4,84802118220000000000000,80000000000000000000000,0
2020-10,io1m6d8zadts0sr74uae5va9l6s6dtm94rw889wlc,40,5,2,1918116022000000000000,1112000000000000000000,0
2020-10,io10ze2wnqkav75lmvmrwu5pyszsx3wyqnz66g4xu,14,6,1,103271378000000000000,100000000000000000000,0
2020-10,io1kwtjyq0n4c4nsfn9egffh55dq4n43klz0u77n7,1811,147,250,2909033194577839281533871,943106311868124772600886,0
2020-10,io1lxjy09fqwy9cfduy887k0hak5waz7w2ahm32a7,43,5,1,5557806848000000000000,5000000000000000000000,0
2020-10,io000000000000000000000000stakingprotocol,196,98,562,125967766764382750614600000,10000000000000000000000000,100000000000000000000
2020-10,io1054paa48nrh6zrq96twzg0ar2424rke2hfhzxf,61,5,2,27696006000000000000,14000000000000000000,0
2020-10,io1q77yjjytau2t0yrs656djzu6xe63umuj9afq6j,58,5,4,13189834413666000000000000,8868626000000000000000000,0
2020-10,io1ne2mp4kgvnm53fvc8lzxt99k9x5z4k5qflwh3v,18,10,1,21778090000000000000000,2721000000000000000000,10000000000000000
2020-10,io1wqwk2tp5f3zgh0djyqw4kfkx9hlzpfg0n6wuak,126,10,5,500743911870518080000000,300000000000000000000000,0
2020-10,io1rq566w0862u8unf37rmurwhz5z9wa0cnqvymgg,65,5,3,1903210000000000000,60357000000000000,0
2020-10,io1d796wlaagyeem4l6yysa398t8vladjdyyluq60,57,5,3,1611140000000000000,60357000000000000,0
2020-10,io17gzxhnqj9s5ajx22297ggpyhwtr6lwuszmwknl,253,7,29,145885138763742015131494,5572131163842644663378,0
2020-10,io1npykay9ryel35fndkzhtv36ls4nls59kwvw5t7,42,15,1,13071610000000000000,1000000000000000000,0
2020-10,io1a8k29jh66lz8mcmyk8wv4xvwnzejj0mwxj9yd7,59,7,2,958026599000000000000,300000000000000000000,0
2020-10,io1wsqj79279k346nuwjhhm0xrklzcsu2j5k4r8sh,335,11,6,38068095298879708360000,10000000000000000000000,0
2020-10,io1hajhz9qjc9xya4j3t0n2z6hlfeuhwpncz4g4lr,215,15,9,49313754355958117227208,30523090159135491728208,0
2020-10,io1g3n7atsq0l03sgehzska8dt67y42l7yj9dvkw8,44,17,1,128040498000000000000,100000000000000000000,0
2020-10,io1vgpv0fz3pjxavyjgtxyskrwkphy78supgyyr4d,102,5,3,2752814000000000000,60357000000000000,0
2020-10,io1zws7ujrxk5w0lzntmaen4z4vzpad4g6cuuq50c,62,5,3,63503792896369629805000,17368000000000000000000,0
2020-10,io1p62840zeeqx87dmvj3cpdqwlzeaf8t8m6sm854,24,7,4,742582110000000000000,400000000000000000000,0
2020-10,io196ka0lv4a9xhz8nsc0fmxawtxx5uxh3jv2nq2f,73,7,2,11489262269369443180000,11000000000000000000000,0
2020-10,io1c5hw7khhpn72gh9syduugy7xcj2l8arpp8lctv,98,6,1,116105063000000000000,51000000000000000000,0
2020-10,io12dqukpepu3nr5hj23ze7xqh6al6mdt5ef4h9f8,66,5,1,4084904800000000000,1120310000000000000,0
2020-10,io1cfhmscmuffnfptk9v8md5j96wdx04xsujtavxr,90,6,4,46772247250000000000000,26400000000000000000000,0
2020-10,io1y0t0s6wy5e83azlrt3mhlhzj8nata600z88cqd,40,5,3,3600908139000000000000,1000000000000000000000,0
2020-10,io13szzhlcxm6h5s2ycpy67sd5f8d6wmvvwge3z80,68,5,1,1942855508000000000000,1384000000000000000000,0
2020-10,io1g9927zf78arl6w47n9609g95hqrt3nun6mugkm,26,6,3,2418100127642000000000000,1200999300000000000000000,0
2020-10,io1lwc9nuu3gz3jm65s7u4ylwwyuf34pxq27dfq89,768,25,52,503698186825547985115667,30761465055609227321425,0
2020-10,io1cgzwktxcv2ympehs54lj8lqfg5ewc0ktt45vfm,938,59,148,773346062455330034116510,121438336013668643067749,0
2020-10,io1cczkkrywnfh4vaxs3g05zgsm2u2dg4tmg65xkc,104,9,5,38496537384638581030000,21435000000000000000000,0
2020-10,io1yjjqtktt5yh54zcum4dfj2xh4r6xatq8p8nflv,3272,16,8,1789165273121000000000000,100000000000000000000000,0
2020-10,io1u60wngjcnhg04z3xjdnen0u97lg9t6ys7dtq09,165,8,2,72374108807000000000000,17500960000000000000000,0
2020-10,io1r4n9em327k4f76khvp2frywguctk6wedypme0m,48,5,2,181880573004466256562664,100000000000000000000000,0
2020-10,io1nzkjtvg582kn8g70nhj7jzs6x2v4vemqufh6lv,14,6,1,103251973000000000000,100000000000000000000,0
2020-10,io192agyxjvn68xhd9s4esfegrjtq5mpqkzxupkjn,50,5,1,67221909564893980000,65792233564893980000,0
2020-10,io1hzk2dl8el0l4n6vaxz2fhlsefkfgwjtzef4gt2,12,5,3,102200714000000000000,100000000000000000000,0
2020-10,io1ap5smf54awc7vngtgzsmvvppswza0y3t0gng90,76,6,2,142111191000000000000,100000000000000000000,0
2020-10,io1luvrxlv7dht35rj98hw25lxmac2996rguf3ftx,219,7,4,2534525296795000000000000,2534521000000000000000000,0
2020-10,io16rxjeq93qq53s6u7ptxfaejzk4h47dyj536drg,32,8,2,10001001537300000000000000,10000001000000000000000000,0
2020-10,io12f6r00pjhx0vq440948kpps07yuwh8t2c5dgdh,21,5,2,44506584065000000000000,17934000000000000000000,0
2020-10,io1m9qhrhg93pl5nzj83fjt4cq3zs6a9nxlkmvv27,112,5,4,340660722422000000000000,113000000000000000000000,0
2020-10,io13wvkt6wmunfagqck08mc0ekx8vwl4vtt7775r0,145,14,5,78479155403000000000000,20000000000000000000000,0
2020-10,io1p5rs093e2te0hfva6phjksj6eeqtfyh78wmd5f,82,16,7,8109631827233580000000000,2999980000000000000000000,10000000000000000
2020-10,io15w7q0xuvvazhqmydwwzhkm3nejx000jz0rypq3,25,6,1,103569049000000000000,100000000000000000000,0
2020-10,io1yvvlkfcrzlkewye0dc6uaqc4gnvn5wfqkq0ctn,88,15,7,978507719000000000000,300000000000000000000,0
2020-10,io1k0ncky4layjntr2mvyqe43xclnt89xpxnxevz7,304,10,4,11817422608000000000000,4573000000000000000000,0
2020-10,io1l7nhnkpls3t78hstzcnnkj7540asgydd0slf55,18,5,2,55445924137000000000000,51445500000000000000000,0
2020-10,io1qrwex6tu5008a0hj5ur964zq3zr7ejm6hum25j,34,5,1,101125821581000000000000,97030000000000000000000,0
2020-10,io19yuzzg29ay9408gzq5gl6gc3hdsn6fg6d767ad,272,10,5,47825023185000000000000,9345000000000000000000,0
2020-10,io1e2rfj7mh4ejawp9dy2ns035305xyahlwmhc0c3,156,15,9,3186992783000000000000,600000000000000000000,0
2020-10,io1mz7hpkherhdn06l2q52g2tlaqxg2gzd8yastlt,86,5,5,136725574885654738000000,45000000000000000000000,0
2020-10,io1net7798wxhj8667gg67wvfpquq2xg44gxgcqv2,83,28,2,37935041000000000000,10000000000000000000,0
2020-10,io1ew70z30n9lskqza3d46xuck06l5zhrcjyk64sd,110,6,3,157710472874000000000000,45467900000000000000000,0
2020-10,io1vxpjfa8gdja3dtn66d9kh2df9pluxrmgrkrunv,14,6,1,103310328000000000000,100000000000000000000,0
2020-10,io12w8lr6hrqqvg6q0rpepc8x99txc7zhygtd38hh,81,7,4,496892851404000000000000,348620000000000000000000,0
2020-10,io1wlc0tmd720zwx3ruj2tksxh396mqnhkepkzeqc,14,6,1,103251983000000000000,100000000000000000000,0
